id,source_app,created,modified,source_attendant,last_name,first_name,date_of_birth,email,phone,height,weight,process_date,load_filename,load_timestamp,gender,year,age,bmi,customer_type,scan_count,last_scan_date
37293238-5ec3-483d-b609-63e626d7504d,095e3581-c21b-4abb-9602-8579d32c6c8e,08-07-2024 00:00,10-07-2024 00:00,12348,Rodriguez,William,01-07-1992,william.rodriguez120@email.com,1057142828,76,372,11-07-2024,userId-37293238-5ec3-483d-b609-63e626d7504d_2024_07_10_00_00_00.json,51:40.8,male,1992,33,99.8,REGULAR,10,10-07-2024
706648e0-03cd-46a9-81a6-4a0e304ee3d7,095e3581-c21b-4abb-9602-8579d32c6c8e,13-05-2025 00:00,22-05-2025 00:00,26395,Johnson,Barbara,05-01-1984,barbara.johnson196@email.com,9658161205,79,376,23-05-2025,userId-706648e0-03cd-46a9-81a6-4a0e304ee3d7_2025_05_22_00_00_00.json,22:11.4,female,1984,41,93.4,REGULAR,3,22-05-2025
7b15031a-4f99-49e0-b4d5-40c1481195f2,095e3581-c21b-4abb-9602-8579d32c6c8e,27-10-2025 00:00,03-11-2025 00:00,72126,Williams,Richard,14-01-1972,richard.williams120@email.com,8312603168,74,222,04-11-2025,userId-7b15031a-4f99-49e0-b4d5-40c1481195f2_2025_11_03_00_00_00.json,41:40.1,male,1972,53,62.8,REGULAR,10,03-11-2025
53e8e8d0-7c9b-42da-b5be-d9386946426f,095e3581-c21b-4abb-9602-8579d32c6c8e,05-09-2024 00:00,11-09-2024 00:00,92629,Johnson,Marcus,28-12-1963,marcus.johnson443@email.com,9501831663,80,213,12-09-2024,userId-53e8e8d0-7c9b-42da-b5be-d9386946426f_2024_09_11_00_00_00.json,41:57.9,male,1963,62,51.6,VIP,1,11-09-2024
59f2e50f-87e3-4c6e-aecb-2feafb901cd0,095e3581-c21b-4abb-9602-8579d32c6c8e,14-05-2025 00:00,26-05-2025 00:00,17956,Cowen,Linda,17-01-1976,linda.cowen433@email.com,7770600848,84,351,27-05-2025,userId-59f2e50f-87e3-4c6e-aecb-2feafb901cd0_2025_05_26_00_00_00.json,45:14.5,female,1976,49,77.1,REGULAR,8,26-05-2025
a86d8570-9600-4b40-9a3c-ae0e891a4267,095e3581-c21b-4abb-9602-8579d32c6c8e,29-04-2024 00:00,14-05-2024 00:00,47750,Williams,Mary,24-04-1984,mary.williams481@email.com,6771780593,79,314,15-05-2024,userId-a86d8570-9600-4b40-9a3c-ae0e891a4267_2024_05_14_00_00_00.json,24:42.4,female,1984,41,78.0,VIP,10,14-05-2024
95b3af41-af49-4239-8875-698b2973712b,095e3581-c21b-4abb-9602-8579d32c6c8e,03-11-2025 00:00,17-11-2025 00:00,95524,Allen,Susan,24-06-1953,susan.allen816@email.com,6184921425,77,385,18-11-2025,userId-95b3af41-af49-4239-8875-698b2973712b_2025_11_17_00_00_00.json,54:57.2,female,1953,72,100.6,REGULAR,3,17-11-2025
ed45f5d6-6ef8-4d5a-8832-52779e5c6223,095e3581-c21b-4abb-9602-8579d32c6c8e,26-06-2024 00:00,02-07-2024 00:00,40765,Jones,Jessica,07-09-1955,jessica.jones49@email.com,5291794286,83,225,03-07-2024,userId-ed45f5d6-6ef8-4d5a-8832-52779e5c6223_2024_07_02_00_00_00.json,32:26.6,female,1955,70,50.6,RETURNING,3,02-07-2024
f170ecee-3463-4617-aa3b-96016c02853a,095e3581-c21b-4abb-9602-8579d32c6c8e,30-05-2025 00:00,31-05-2025 00:00,39712,Martinez,Patricia,04-09-1996,patricia.martinez230@email.com,7383890366,70,286,01-06-2025,userId-f170ecee-3463-4617-aa3b-96016c02853a_2025_05_31_00_00_00.json,31:32.1,female,1996,29,90.5,VIP,3,31-05-2025
8d0b85ed-2b7e-4688-9b3e-2cc4d5217e25,095e3581-c21b-4abb-9602-8579d32c6c8e,11-06-2025 00:00,30-06-2025 00:00,24539,Davis,Richard,04-10-1987,richard.davis625@email.com,5068981129,71,380,01-07-2025,userId-8d0b85ed-2b7e-4688-9b3e-2cc4d5217e25_2025_06_30_00_00_00.json,45:12.9,male,1987,38,116.8,NEW,3,30-06-2025
4d597db3-fa6a-4a73-b731-f4904d10836e,095e3581-c21b-4abb-9602-8579d32c6c8e,07-10-2025 00:00,10-10-2025 00:00,67870,Cowen,David,25-09-2000,david.cowen511@email.com,1426465521,74,292,11-10-2025,userId-4d597db3-fa6a-4a73-b731-f4904d10836e_2025_10_10_00_00_00.json,51:33.6,male,2000,25,82.7,RETURNING,2,10-10-2025
5e4a4636-92a4-4953-8ce9-2ec34d6f0122,095e3581-c21b-4abb-9602-8579d32c6c8e,25-07-2024 00:00,08-08-2024 00:00,76194,Jones,Elizabeth,06-02-1971,elizabeth.jones273@email.com,8537002793,68,262,09-08-2024,userId-5e4a4636-92a4-4953-8ce9-2ec34d6f0122_2024_08_08_00_00_00.json,33:50.4,female,1971,54,87.8,RETURNING,9,08-08-2024
326c4641-0ce1-4850-b81c-c3239c50f903,095e3581-c21b-4abb-9602-8579d32c6c8e,07-03-2025 00:00,01-04-2025 00:00,77653,Davis,Susan,26-11-1959,susan.davis371@email.com,5053333550,72,309,02-04-2025,userId-326c4641-0ce1-4850-b81c-c3239c50f903_2025_04_01_00_00_00.json,38:19.1,female,1959,66,92.4,NEW,2,01-04-2025
0f0bbaf2-6c83-46a3-adf8-667f5a9d60b7,095e3581-c21b-4abb-9602-8579d32c6c8e,12-12-2024 00:00,22-12-2024 00:00,96530,Smith,William,21-03-1970,william.smith925@email.com,3467704659,73,311,23-12-2024,userId-0f0bbaf2-6c83-46a3-adf8-667f5a9d60b7_2024_12_22_00_00_00.json,50:55.9,male,1970,55,90.5,VIP,7,22-12-2024
2486e661-d6e6-4f38-81db-6963a7adef15,095e3581-c21b-4abb-9602-8579d32c6c8e,15-02-2025 00:00,15-03-2025 00:00,46671,Smith,John,17-10-1988,john.smith943@email.com,7029868098,77,384,16-03-2025,userId-2486e661-d6e6-4f38-81db-6963a7adef15_2025_03_15_00_00_00.json,51:23.9,male,1988,37,100.4,REGULAR,6,15-03-2025
8d4c2416-877c-4759-9937-d8dad5f1abd6,095e3581-c21b-4abb-9602-8579d32c6c8e,26-10-2025 00:00,07-11-2025 00:00,53842,Rodriguez,Marcus,13-12-1994,marcus.rodriguez737@email.com,2219460880,74,277,08-11-2025,userId-8d4c2416-877c-4759-9937-d8dad5f1abd6_2025_11_07_00_00_00.json,15:42.9,male,1994,31,78.4,VIP,9,07-11-2025
af90a827-47d4-4c3c-bdca-e92a73ab1957,095e3581-c21b-4abb-9602-8579d32c6c8e,14-12-2024 00:00,07-01-2025 00:00,43907,Martinez,Joseph,08-05-1985,joseph.martinez744@email.com,3170137829,73,205,08-01-2025,userId-af90a827-47d4-4c3c-bdca-e92a73ab1957_2025_01_07_00_00_00.json,56:13.6,male,1985,40,59.6,VIP,9,07-01-2025
88f1a9a9-aeee-42ca-a3c0-f020f3ca578c,095e3581-c21b-4abb-9602-8579d32c6c8e,28-12-2024 00:00,31-12-2024 00:00,10683,Cowen,Thomas,15-06-1948,thomas.cowen242@email.com,3557863130,71,314,01-01-2025,userId-88f1a9a9-aeee-42ca-a3c0-f020f3ca578c_2024_12_31_00_00_00.json,32:29.5,male,1948,77,96.5,RETURNING,7,31-12-2024
4d526bd8-a80c-463d-9b3a-369629a61b21,095e3581-c21b-4abb-9602-8579d32c6c8e,16-06-2025 00:00,09-07-2025 00:00,22843,Davis,John,05-12-1960,john.davis436@email.com,8853079811,71,283,10-07-2025,userId-4d526bd8-a80c-463d-9b3a-369629a61b21_2025_07_09_00_00_00.json,15:15.1,male,1960,65,87.0,REGULAR,3,09-07-2025
ce0c2d77-8985-4f8f-ab82-6288539221dc,095e3581-c21b-4abb-9602-8579d32c6c8e,02-05-2025 00:00,08-05-2025 00:00,78019,Rodriguez,Karen,25-07-1973,karen.rodriguez893@email.com,9475140777,70,294,09-05-2025,userId-ce0c2d77-8985-4f8f-ab82-6288539221dc_2025_05_08_00_00_00.json,20:19.9,female,1973,52,93.0,RETURNING,8,08-05-2025
fd957bb3-55c7-490d-a967-95e4545e3670,095e3581-c21b-4abb-9602-8579d32c6c8e,13-04-2025 00:00,17-04-2025 00:00,72043,Davis,Michael,02-12-1990,michael.davis161@email.com,5088043307,84,335,18-04-2025,userId-fd957bb3-55c7-490d-a967-95e4545e3670_2025_04_17_00_00_00.json,48:36.2,male,1990,35,73.6,NEW,6,17-04-2025
eefb14b2-ff7d-46cb-9044-8fc32324f9f0,095e3581-c21b-4abb-9602-8579d32c6c8e,08-08-2025 00:00,17-08-2025 00:00,59081,Jones,John,10-05-1947,john.jones498@email.com,1613619380,84,239,18-08-2025,userId-eefb14b2-ff7d-46cb-9044-8fc32324f9f0_2025_08_17_00_00_00.json,47:36.1,male,1947,78,52.5,VIP,5,17-08-2025
272abebf-a037-44da-b790-f92dfde95d90,095e3581-c21b-4abb-9602-8579d32c6c8e,08-08-2024 00:00,13-08-2024 00:00,18855,Garcia,Joseph,28-01-1997,joseph.garcia428@email.com,6915482645,83,200,14-08-2024,userId-272abebf-a037-44da-b790-f92dfde95d90_2024_08_13_00_00_00.json,56:48.3,male,1997,28,45.0,RETURNING,9,13-08-2024
9e4be174-9afb-476b-bdec-d6077037cdbb,095e3581-c21b-4abb-9602-8579d32c6c8e,13-10-2025 00:00,27-10-2025 00:00,52626,Cowen,Jennifer,03-10-1993,jennifer.cowen681@email.com,7973263691,82,370,28-10-2025,userId-9e4be174-9afb-476b-bdec-d6077037cdbb_2025_10_27_00_00_00.json,34:24.7,female,1993,32,85.3,VIP,9,27-10-2025
194238f0-0a9b-477f-9c7b-58b0d404786a,095e3581-c21b-4abb-9602-8579d32c6c8e,16-02-2024 00:00,17-03-2024 00:00,13251,Williams,James,19-11-1987,james.williams816@email.com,3770939734,82,388,18-03-2024,userId-194238f0-0a9b-477f-9c7b-58b0d404786a_2024_03_17_00_00_00.json,51:45.2,male,1987,38,89.4,RETURNING,10,17-03-2024
4c2110ae-2e89-4d9f-82c7-762d7099964f,095e3581-c21b-4abb-9602-8579d32c6c8e,08-07-2025 00:00,26-07-2025 00:00,12446,Rodriguez,Richard,04-11-1993,richard.rodriguez959@email.com,3284318901,69,345,27-07-2025,userId-4c2110ae-2e89-4d9f-82c7-762d7099964f_2025_07_26_00_00_00.json,11:27.4,male,1993,32,112.3,RETURNING,10,26-07-2025
1a4e5e49-ec30-43a4-a024-50ddb5fb2059,095e3581-c21b-4abb-9602-8579d32c6c8e,30-03-2025 00:00,01-04-2025 00:00,54558,Smith,Richard,14-03-1996,richard.smith425@email.com,7562288074,78,302,02-04-2025,userId-1a4e5e49-ec30-43a4-a024-50ddb5fb2059_2025_04_01_00_00_00.json,34:26.2,male,1996,29,76.9,NEW,2,01-04-2025
fd1a9a9e-31a8-4f73-98ef-629d202c6803,095e3581-c21b-4abb-9602-8579d32c6c8e,08-07-2025 00:00,13-07-2025 00:00,50212,Williams,James,14-11-1963,james.williams174@email.com,9842967148,72,246,14-07-2025,userId-fd1a9a9e-31a8-4f73-98ef-629d202c6803_2025_07_13_00_00_00.json,30:21.1,male,1963,62,73.6,NEW,5,13-07-2025
624f2cc8-3a28-4134-82ba-7a03061f202b,095e3581-c21b-4abb-9602-8579d32c6c8e,03-02-2025 00:00,06-02-2025 00:00,25855,Miller,David,02-04-1965,david.miller246@email.com,3516975722,72,305,07-02-2025,userId-624f2cc8-3a28-4134-82ba-7a03061f202b_2025_02_06_00_00_00.json,41:42.9,male,1965,60,91.2,REGULAR,2,06-02-2025
a66f377d-0869-4126-b50c-3c5ca8c35a6a,095e3581-c21b-4abb-9602-8579d32c6c8e,02-10-2024 00:00,03-10-2024 00:00,13788,Davis,Patricia,14-11-1965,patricia.davis240@email.com,5374951767,82,341,04-10-2024,userId-a66f377d-0869-4126-b50c-3c5ca8c35a6a_2024_10_03_00_00_00.json,45:47.2,female,1965,60,78.6,RETURNING,9,03-10-2024
6b05ca2e-d149-48d2-a821-a422887e872a,095e3581-c21b-4abb-9602-8579d32c6c8e,29-10-2025 00:00,23-11-2025 00:00,93335,Johnson,Jessica,17-04-1953,jessica.johnson802@email.com,5157148297,77,345,24-11-2025,userId-6b05ca2e-d149-48d2-a821-a422887e872a_2025_11_23_00_00_00.json,33:44.3,female,1953,72,90.2,RETURNING,9,23-11-2025
4c154abf-e747-433e-97ac-08f0140c98c0,095e3581-c21b-4abb-9602-8579d32c6c8e,09-03-2025 00:00,08-04-2025 00:00,47912,Martinez,Richard,21-03-1980,richard.martinez1@email.com,9254114170,82,210,09-04-2025,userId-4c154abf-e747-433e-97ac-08f0140c98c0_2025_04_08_00_00_00.json,27:48.5,male,1980,45,48.4,REGULAR,6,08-04-2025
251054b8-d061-46cb-a153-6b5b34803e83,095e3581-c21b-4abb-9602-8579d32c6c8e,09-10-2025 00:00,15-10-2025 00:00,80004,Cowen,Robert,19-02-1982,robert.cowen308@email.com,5680290732,84,272,16-10-2025,userId-251054b8-d061-46cb-a153-6b5b34803e83_2025_10_15_00_00_00.json,54:17.3,male,1982,43,59.8,VIP,7,15-10-2025
42d00898-c4db-4c02-82b1-76d382146a24,095e3581-c21b-4abb-9602-8579d32c6c8e,03-08-2024 00:00,22-08-2024 00:00,69338,Cowen,David,09-04-1977,david.cowen679@email.com,9517014405,78,374,23-08-2024,userId-42d00898-c4db-4c02-82b1-76d382146a24_2024_08_22_00_00_00.json,31:23.8,male,1977,48,95.3,VIP,1,22-08-2024
23e735d9-e25a-4551-bbd8-e97ab9b2fefc,095e3581-c21b-4abb-9602-8579d32c6c8e,16-05-2024 00:00,05-06-2024 00:00,82848,Miller,Robert,23-12-1945,robert.miller501@email.com,8569730580,83,201,06-06-2024,userId-23e735d9-e25a-4551-bbd8-e97ab9b2fefc_2024_06_05_00_00_00.json,44:15.2,male,1945,80,45.2,NEW,8,05-06-2024
fa224d1a-e562-4639-b9d2-d6e7c3890f74,095e3581-c21b-4abb-9602-8579d32c6c8e,19-11-2025 00:00,22-11-2025 00:00,11105,Williams,William,04-08-1967,william.williams380@email.com,5021153897,80,353,23-11-2025,userId-fa224d1a-e562-4639-b9d2-d6e7c3890f74_2025_11_22_00_00_00.json,38:10.4,male,1967,58,85.5,NEW,5,22-11-2025
14d0967f-6970-44c6-b3cf-8057dbcf5eec,095e3581-c21b-4abb-9602-8579d32c6c8e,27-11-2025 00:00,26-12-2025 00:00,49738,Allen,Thomas,26-12-1990,thomas.allen227@email.com,2559069619,79,249,27-12-2025,userId-14d0967f-6970-44c6-b3cf-8057dbcf5eec_2025_12_26_00_00_00.json,27:41.4,male,1990,35,61.8,NEW,4,26-12-2025
42a6a121-d290-4c17-91c8-7649bf0a4f0c,095e3581-c21b-4abb-9602-8579d32c6c8e,15-10-2025 00:00,27-10-2025 00:00,35397,Rodriguez,Jennifer,22-12-1952,jennifer.rodriguez580@email.com,1753890647,76,345,28-10-2025,userId-42a6a121-d290-4c17-91c8-7649bf0a4f0c_2025_10_27_00_00_00.json,47:18.2,female,1952,73,92.6,RETURNING,5,27-10-2025
7f64e90b-143b-4246-acba-20676a4dcc94,095e3581-c21b-4abb-9602-8579d32c6c8e,06-08-2025 00:00,02-09-2025 00:00,13030,Allen,Michael,23-11-1959,michael.allen546@email.com,7934038104,84,386,03-09-2025,userId-7f64e90b-143b-4246-acba-20676a4dcc94_2025_09_02_00_00_00.json,53:45.8,male,1959,66,84.8,NEW,7,02-09-2025
fb54e835-c8ea-43d2-9070-b168da0013ca,095e3581-c21b-4abb-9602-8579d32c6c8e,18-10-2025 00:00,08-11-2025 00:00,25953,Jones,Susan,22-09-1986,susan.jones478@email.com,7423444503,69,282,09-11-2025,userId-fb54e835-c8ea-43d2-9070-b168da0013ca_2025_11_08_00_00_00.json,43:58.1,female,1986,39,91.8,RETURNING,1,08-11-2025
25f23ee3-71b1-4afe-9cf0-eb3b5aed9e0f,095e3581-c21b-4abb-9602-8579d32c6c8e,11-10-2024 00:00,09-11-2024 00:00,53870,Brown,William,03-10-1971,william.brown828@email.com,4167298652,82,280,10-11-2024,userId-25f23ee3-71b1-4afe-9cf0-eb3b5aed9e0f_2024_11_09_00_00_00.json,54:37.2,male,1971,54,64.5,RETURNING,4,09-11-2024
3e012d83-d8fa-47f3-b259-bc5a7c137a5c,095e3581-c21b-4abb-9602-8579d32c6c8e,17-06-2024 00:00,27-06-2024 00:00,66616,Davis,Marcus,26-01-1964,marcus.davis607@email.com,9311022862,70,360,28-06-2024,userId-3e012d83-d8fa-47f3-b259-bc5a7c137a5c_2024_06_27_00_00_00.json,26:25.2,male,1964,61,113.9,REGULAR,4,27-06-2024
899fd234-df40-4161-954e-0d597e7aa888,095e3581-c21b-4abb-9602-8579d32c6c8e,14-12-2024 00:00,09-01-2025 00:00,91207,Martinez,James,15-02-1948,james.martinez641@email.com,1536125194,78,333,10-01-2025,userId-899fd234-df40-4161-954e-0d597e7aa888_2025_01_09_00_00_00.json,13:12.7,male,1948,77,84.8,VIP,2,09-01-2025
6368b790-b90b-48a0-84b6-9275d5a98ff4,095e3581-c21b-4abb-9602-8579d32c6c8e,10-05-2024 00:00,11-05-2024 00:00,66602,Allen,Thomas,03-02-1996,thomas.allen694@email.com,9829550644,82,214,12-05-2024,userId-6368b790-b90b-48a0-84b6-9275d5a98ff4_2024_05_11_00_00_00.json,13:28.7,male,1996,29,49.3,REGULAR,2,11-05-2024
a5e1caba-3555-4c4d-a2ea-e362d200bbbd,095e3581-c21b-4abb-9602-8579d32c6c8e,24-09-2025 00:00,18-10-2025 00:00,70844,Miller,Richard,26-07-1971,richard.miller902@email.com,5729952677,75,353,19-10-2025,userId-a5e1caba-3555-4c4d-a2ea-e362d200bbbd_2025_10_18_00_00_00.json,51:53.1,male,1971,54,97.3,REGULAR,9,18-10-2025
4951196a-feb8-4bb2-88be-bfd605dce2de,095e3581-c21b-4abb-9602-8579d32c6c8e,02-12-2024 00:00,20-12-2024 00:00,18853,Cowen,Thomas,19-04-1957,thomas.cowen927@email.com,3461927364,71,226,21-12-2024,userId-4951196a-feb8-4bb2-88be-bfd605dce2de_2024_12_20_00_00_00.json,50:42.5,male,1957,68,69.5,VIP,7,20-12-2024
d60f4977-1ff5-48e2-aad7-e80e0bb564cc,095e3581-c21b-4abb-9602-8579d32c6c8e,07-05-2025 00:00,30-05-2025 00:00,17928,Smith,Robert,05-05-1984,robert.smith599@email.com,8534977387,82,247,31-05-2025,userId-d60f4977-1ff5-48e2-aad7-e80e0bb564cc_2025_05_30_00_00_00.json,29:47.9,male,1984,41,56.9,RETURNING,3,30-05-2025
47da8f5c-83f9-490d-96e3-f989396b4dae,095e3581-c21b-4abb-9602-8579d32c6c8e,25-04-2025 00:00,04-05-2025 00:00,86865,Rodriguez,Marcus,22-11-1983,marcus.rodriguez149@email.com,1246177424,78,274,05-05-2025,userId-47da8f5c-83f9-490d-96e3-f989396b4dae_2025_05_04_00_00_00.json,42:45.1,male,1983,42,69.8,REGULAR,6,04-05-2025
f170950f-8e59-405e-adb3-09ffd96a62eb,095e3581-c21b-4abb-9602-8579d32c6c8e,19-07-2024 00:00,25-07-2024 00:00,72354,Allen,Michael,23-12-1985,michael.allen479@email.com,9431299488,74,217,26-07-2024,userId-f170950f-8e59-405e-adb3-09ffd96a62eb_2024_07_25_00_00_00.json,49:29.7,male,1985,40,61.4,VIP,3,25-07-2024
62e35b96-e407-4441-9e1a-fe8c40064ee4,095e3581-c21b-4abb-9602-8579d32c6c8e,17-04-2024 00:00,01-05-2024 00:00,39232,Allen,Marcus,23-04-1995,marcus.allen478@email.com,3679716064,69,326,02-05-2024,userId-62e35b96-e407-4441-9e1a-fe8c40064ee4_2024_05_01_00_00_00.json,25:40.6,male,1995,30,106.1,REGULAR,4,01-05-2024
6d984709-5737-4245-a055-95922097dbf6,095e3581-c21b-4abb-9602-8579d32c6c8e,13-02-2025 00:00,18-02-2025 00:00,13934,Garcia,James,18-02-1997,james.garcia146@email.com,6542982627,68,292,19-02-2025,userId-6d984709-5737-4245-a055-95922097dbf6_2025_02_18_00_00_00.json,22:50.6,male,1997,28,97.9,NEW,1,18-02-2025
4d96077f-72ac-48aa-939c-f72fb24c233f,095e3581-c21b-4abb-9602-8579d32c6c8e,22-07-2024 00:00,28-07-2024 00:00,82680,Garcia,Robert,08-03-1963,robert.garcia201@email.com,1092307558,73,256,29-07-2024,userId-4d96077f-72ac-48aa-939c-f72fb24c233f_2024_07_28_00_00_00.json,26:16.1,male,1963,62,74.5,RETURNING,7,28-07-2024
c95d1c73-2067-4b12-8605-49a5ab7578c0,095e3581-c21b-4abb-9602-8579d32c6c8e,01-11-2025 00:00,26-11-2025 00:00,58449,Brown,Richard,26-06-1952,richard.brown677@email.com,4053473268,78,253,27-11-2025,userId-c95d1c73-2067-4b12-8605-49a5ab7578c0_2025_11_26_00_00_00.json,17:19.3,male,1952,73,64.5,RETURNING,4,26-11-2025
ca4def60-d4fb-4f00-a40b-19f3feb1473d,095e3581-c21b-4abb-9602-8579d32c6c8e,29-06-2025 00:00,11-07-2025 00:00,90744,Smith,Linda,19-04-1989,linda.smith875@email.com,7594786332,79,281,12-07-2025,userId-ca4def60-d4fb-4f00-a40b-19f3feb1473d_2025_07_11_00_00_00.json,19:30.4,female,1989,36,69.8,NEW,5,11-07-2025
139624fa-d20c-48e7-820b-306b52f8e233,095e3581-c21b-4abb-9602-8579d32c6c8e,09-05-2024 00:00,05-06-2024 00:00,90594,Allen,Richard,03-03-1977,richard.allen521@email.com,6902427921,83,253,06-06-2024,userId-139624fa-d20c-48e7-820b-306b52f8e233_2024_06_05_00_00_00.json,43:39.3,male,1977,48,56.9,VIP,6,05-06-2024
984ea7b4-38ad-4a75-be66-15bbcb9225ec,095e3581-c21b-4abb-9602-8579d32c6c8e,22-06-2025 00:00,14-07-2025 00:00,93637,Miller,Thomas,26-10-1975,thomas.miller666@email.com,1157215100,83,321,15-07-2025,userId-984ea7b4-38ad-4a75-be66-15bbcb9225ec_2025_07_14_00_00_00.json,24:22.8,male,1975,50,72.2,RETURNING,7,14-07-2025
43f4ee6f-f2cb-43d7-8265-f4d576aa654a,095e3581-c21b-4abb-9602-8579d32c6c8e,11-08-2024 00:00,20-08-2024 00:00,82161,Jones,John,03-03-1972,john.jones770@email.com,5655865464,80,346,21-08-2024,userId-43f4ee6f-f2cb-43d7-8265-f4d576aa654a_2024_08_20_00_00_00.json,38:43.6,male,1972,53,83.8,RETURNING,10,20-08-2024
3da32d07-f094-41c6-a23b-ae3bacfce408,095e3581-c21b-4abb-9602-8579d32c6c8e,12-02-2024 00:00,26-02-2024 00:00,63602,Miller,Jessica,12-08-1977,jessica.miller325@email.com,6467576990,78,309,27-02-2024,userId-3da32d07-f094-41c6-a23b-ae3bacfce408_2024_02_26_00_00_00.json,11:21.8,female,1977,48,78.7,RETURNING,5,26-02-2024
a33b53ff-eaca-4561-8d68-ab5c51feb144,095e3581-c21b-4abb-9602-8579d32c6c8e,22-10-2025 00:00,24-10-2025 00:00,22898,Brown,David,04-02-1967,david.brown369@email.com,9754351898,70,275,25-10-2025,userId-a33b53ff-eaca-4561-8d68-ab5c51feb144_2025_10_24_00_00_00.json,22:31.4,male,1967,58,87.0,VIP,5,24-10-2025
f18d1cf5-0a27-48e7-bfad-a6d88641ed47,095e3581-c21b-4abb-9602-8579d32c6c8e,05-11-2024 00:00,28-11-2024 00:00,11118,Jones,Joseph,25-05-1997,joseph.jones289@email.com,8826756941,76,248,29-11-2024,userId-f18d1cf5-0a27-48e7-bfad-a6d88641ed47_2024_11_28_00_00_00.json,35:35.1,male,1997,28,66.6,REGULAR,9,28-11-2024
0496018a-f77b-4cd2-a815-d36609753de1,095e3581-c21b-4abb-9602-8579d32c6c8e,01-06-2024 00:00,28-06-2024 00:00,77610,Brown,Richard,19-09-1970,richard.brown776@email.com,8792778835,75,258,29-06-2024,userId-0496018a-f77b-4cd2-a815-d36609753de1_2024_06_28_00_00_00.json,31:15.6,male,1970,55,71.1,RETURNING,7,28-06-2024
1f612f42-0f95-4929-8fb8-7335270ff485,095e3581-c21b-4abb-9602-8579d32c6c8e,03-03-2025 00:00,09-03-2025 00:00,85695,Williams,John,28-03-1973,john.williams313@email.com,5336547548,82,342,10-03-2025,userId-1f612f42-0f95-4929-8fb8-7335270ff485_2025_03_09_00_00_00.json,52:32.6,male,1973,52,78.8,RETURNING,7,09-03-2025
265666ba-d464-4ee0-8a75-2b2a0ee42f26,095e3581-c21b-4abb-9602-8579d32c6c8e,11-03-2025 00:00,01-04-2025 00:00,13046,Martinez,John,19-01-1993,john.martinez945@email.com,1597579155,80,395,02-04-2025,userId-265666ba-d464-4ee0-8a75-2b2a0ee42f26_2025_04_01_00_00_00.json,31:46.7,male,1993,32,95.7,REGULAR,4,01-04-2025
545e88be-40d3-4d98-b240-3808aa7baf66,095e3581-c21b-4abb-9602-8579d32c6c8e,04-02-2025 00:00,06-02-2025 00:00,84647,Garcia,Patricia,15-11-1979,patricia.garcia917@email.com,2308442317,80,248,07-02-2025,userId-545e88be-40d3-4d98-b240-3808aa7baf66_2025_02_06_00_00_00.json,20:16.9,female,1979,46,60.1,RETURNING,1,06-02-2025
6bfb8c20-a002-45a6-a22c-d67459b80087,095e3581-c21b-4abb-9602-8579d32c6c8e,09-09-2025 00:00,24-09-2025 00:00,36986,Jones,William,08-05-1946,william.jones676@email.com,3252262370,73,250,25-09-2025,userId-6bfb8c20-a002-45a6-a22c-d67459b80087_2025_09_24_00_00_00.json,39:13.6,male,1946,79,72.7,NEW,3,24-09-2025
7caa23e7-4094-40fc-a1ad-ec741711aac4,095e3581-c21b-4abb-9602-8579d32c6c8e,30-11-2024 00:00,27-12-2024 00:00,64842,Rodriguez,Robert,16-12-1971,robert.rodriguez71@email.com,1886823531,80,240,28-12-2024,userId-7caa23e7-4094-40fc-a1ad-ec741711aac4_2024_12_27_00_00_00.json,23:29.7,male,1971,54,58.1,REGULAR,3,27-12-2024
1d825f6f-e4fd-4552-8792-772fcb2f5573,095e3581-c21b-4abb-9602-8579d32c6c8e,10-09-2025 00:00,28-09-2025 00:00,10975,Brown,Barbara,05-08-1964,barbara.brown66@email.com,8836522697,74,328,29-09-2025,userId-1d825f6f-e4fd-4552-8792-772fcb2f5573_2025_09_28_00_00_00.json,48:25.9,female,1964,61,92.8,VIP,10,28-09-2025
fc768342-dd1b-4354-8e1a-308d14bb801f,095e3581-c21b-4abb-9602-8579d32c6c8e,17-05-2025 00:00,31-05-2025 00:00,69809,Allen,David,12-12-1974,david.allen863@email.com,6572499854,69,388,01-06-2025,userId-fc768342-dd1b-4354-8e1a-308d14bb801f_2025_05_31_00_00_00.json,49:21.7,male,1974,51,126.3,RETURNING,3,31-05-2025
52db3c8e-fec2-4dbe-ba6d-00409139f6c5,095e3581-c21b-4abb-9602-8579d32c6c8e,24-09-2025 00:00,17-10-2025 00:00,61583,Johnson,Thomas,23-01-1972,thomas.johnson246@email.com,5973281034,82,298,18-10-2025,userId-52db3c8e-fec2-4dbe-ba6d-00409139f6c5_2025_10_17_00_00_00.json,50:44.5,male,1972,53,68.7,NEW,4,17-10-2025
022c989d-336e-45ce-8429-b8fdc22a27c9,095e3581-c21b-4abb-9602-8579d32c6c8e,20-05-2025 00:00,02-06-2025 00:00,52731,Rodriguez,James,14-08-1993,james.rodriguez169@email.com,2085624355,71,294,03-06-2025,userId-022c989d-336e-45ce-8429-b8fdc22a27c9_2025_06_02_00_00_00.json,42:12.8,male,1993,32,90.4,NEW,2,02-06-2025
