scan_id,user_id,associate_login_email,scanning_mode,store_num,app,date,source_metadata,tar,mesh,measures,weight,pose_count,distance,gender,age,height,type,date_partition,process_date,load_filename,load_timestamp,pipeline,status,year,month,multiscan_num,pipeline_metadata,scan_quality,retry_count,confidence_score
308a903f-168b-48de-b641-0a099c94a57d,a3658642-5794-45a0-a7db-2aad19cf0b73,scan+dxl.sm9330@formcut.us,self,9330,095e3581-c21b-4abb-9602-8579d32c6c8e,03-10-2025 00:00,"{""scanning_mode"": ""self"", ""device"": ""iPad14,5"", ""app_version"": ""3.3.7"", ""scan_duration"": 101}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/308a903f-168b-48de-b641-0a099c94a57d/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/308a903f-168b-48de-b641-0a099c94a57d/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/308a903f-168b-48de-b641-0a099c94a57d/measure_results_composite.yaml,216,4,32,male,30,82,3d-full-body-1.0,20,04-10-2025,scanId-308a903f-168b-48de-b641-0a099c94a57d_2025_10_03_00_00_00.json,19:14.9,dar-measure_3.2.0,error,2025,10,3,"{""version"": ""3.5"", ""quality_score"": 0.86}",GOOD,2,0.81
709089e4-8ec6-4380-8894-98909f8341bc,ff22677e-99b1-4f2a-816e-d3fb02bd6456,scan+dxl.sm9330@formcut.us,self,9330,095e3581-c21b-4abb-9602-8579d32c6c8e,15-01-2024 00:00,"{""scanning_mode"": ""self"", ""device"": ""iPhone14,2"", ""app_version"": ""3.3.8"", ""scan_duration"": 70}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/709089e4-8ec6-4380-8894-98909f8341bc/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/709089e4-8ec6-4380-8894-98909f8341bc/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/709089e4-8ec6-4380-8894-98909f8341bc/measure_results_composite.yaml,258,4,40,male,40,72,2d3d-silhouette-2.1.0,15,16-01-2024,scanId-709089e4-8ec6-4380-8894-98909f8341bc_2024_01_15_00_00_00.json,40:11.4,dar-measure_3.2.0,processing,2024,1,1,"{""version"": ""1.1"", ""quality_score"": 0.86}",POOR,2,0.9
a0464b37-2941-446e-8835-c8827176f42d,602444e3-7f26-4619-82d8-b1cd3928f87e,scan+dxl.sm9851@formcut.us,self,9851,095e3581-c21b-4abb-9602-8579d32c6c8e,15-06-2025 00:00,"{""scanning_mode"": ""self"", ""device"": ""iPad14,5"", ""app_version"": ""3.2.8"", ""scan_duration"": 103}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/a0464b37-2941-446e-8835-c8827176f42d/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/a0464b37-2941-446e-8835-c8827176f42d/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/a0464b37-2941-446e-8835-c8827176f42d/measure_results_composite.yaml,223,4,32,male,70,83,2d3d-silhouette-2.1.0,20,16-06-2025,scanId-a0464b37-2941-446e-8835-c8827176f42d_2025_06_15_00_00_00.json,11:56.6,standard-pipeline-1.0,complete,2025,6,2,"{""version"": ""1.2"", ""quality_score"": 0.86}",EXCELLENT,2,0.77
e79c3eb6-9e64-41f1-87d4-03e55ad73bf1,eb316e03-ac65-46ca-8783-abbafb386315,scan+dxl.sm9422@formcut.us,assisted,9422,095e3581-c21b-4abb-9602-8579d32c6c8e,30-01-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad14,5"", ""app_version"": ""2.0.4"", ""scan_duration"": 110}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/e79c3eb6-9e64-41f1-87d4-03e55ad73bf1/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/e79c3eb6-9e64-41f1-87d4-03e55ad73bf1/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/e79c3eb6-9e64-41f1-87d4-03e55ad73bf1/measure_results_composite.yaml,304,3,36,female,73,70,3d-full-body-1.0,10,31-01-2025,scanId-e79c3eb6-9e64-41f1-87d4-03e55ad73bf1_2025_01_30_00_00_00.json,56:59.3,standard-pipeline-1.0,complete,2025,1,2,"{""version"": ""3.0"", ""quality_score"": 0.85}",FAIR,0,0.79
c1114ee6-0542-429f-96f1-267c79204be3,5d9985a4-52f6-424e-83c0-390af54634a1,scan+dxl.sm9600@formcut.us,assisted,9600,095e3581-c21b-4abb-9602-8579d32c6c8e,11-09-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad13,8"", ""app_version"": ""3.2.6"", ""scan_duration"": 55}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/c1114ee6-0542-429f-96f1-267c79204be3/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/c1114ee6-0542-429f-96f1-267c79204be3/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/c1114ee6-0542-429f-96f1-267c79204be3/measure_results_composite.yaml,285,3,36,female,47,77,2d3d-silhouette-2.1.0,15,12-09-2024,scanId-c1114ee6-0542-429f-96f1-267c79204be3_2024_09_11_00_00_00.json,52:55.9,dar-measure_3.2.0,complete,2024,9,1,"{""version"": ""1.4"", ""quality_score"": 0.88}",GOOD,0,0.83
80e1b18d-a646-4965-8bdc-cdf25285724c,26b06f78-f9eb-4e9b-932d-52b803201103,scan+dxl.sm9422@formcut.us,assisted,9422,095e3581-c21b-4abb-9602-8579d32c6c8e,18-09-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""Android Tablet"", ""app_version"": ""2.0.1"", ""scan_duration"": 84}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/80e1b18d-a646-4965-8bdc-cdf25285724c/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/80e1b18d-a646-4965-8bdc-cdf25285724c/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/80e1b18d-a646-4965-8bdc-cdf25285724c/measure_results_composite.yaml,396,4,34,male,48,68,2d3d-silhouette-2.1.0,20,19-09-2024,scanId-80e1b18d-a646-4965-8bdc-cdf25285724c_2024_09_18_00_00_00.json,58:55.1,standard-pipeline-1.0,processing,2024,9,2,"{""version"": ""1.5"", ""quality_score"": 0.91}",EXCELLENT,0,0.78
e790a6c4-be11-48ca-a377-e7786e97296c,ba9b49c6-7645-4d2a-8aef-3d418c9397c1,scan+dxl.sm9600@formcut.us,assisted,9600,095e3581-c21b-4abb-9602-8579d32c6c8e,26-02-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad14,5"", ""app_version"": ""2.0.1"", ""scan_duration"": 53}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/e790a6c4-be11-48ca-a377-e7786e97296c/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/e790a6c4-be11-48ca-a377-e7786e97296c/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/e790a6c4-be11-48ca-a377-e7786e97296c/measure_results_composite.yaml,334,2,34,male,34,79,2d3d-silhouette-2.1.0,10,27-02-2025,scanId-e790a6c4-be11-48ca-a377-e7786e97296c_2025_02_26_00_00_00.json,17:36.8,standard-pipeline-1.0,processing,2025,2,2,"{""version"": ""2.5"", ""quality_score"": 0.99}",POOR,0,0.79
aec39185-c84d-4658-a32c-f7f14aeffe25,c831e5c6-1e9f-4713-b3e4-2e5c53743144,scan+dxl.sm9451@formcut.us,assisted,9451,095e3581-c21b-4abb-9602-8579d32c6c8e,24-10-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPhone14,2"", ""app_version"": ""2.2.3"", ""scan_duration"": 84}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/aec39185-c84d-4658-a32c-f7f14aeffe25/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/aec39185-c84d-4658-a32c-f7f14aeffe25/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/aec39185-c84d-4658-a32c-f7f14aeffe25/measure_results_composite.yaml,361,3,38,male,28,79,2d3d-silhouette-2.1.0,15,25-10-2025,scanId-aec39185-c84d-4658-a32c-f7f14aeffe25_2025_10_24_00_00_00.json,42:11.8,dar-measure_3.2.0,error,2025,10,1,"{""version"": ""2.1"", ""quality_score"": 0.92}",EXCELLENT,0,0.93
dc728f3b-8638-426c-bbbc-ada31c56f555,6ecd09f3-359b-492c-8bde-481fe20ab468,scan+dxl.sm9600@formcut.us,assisted,9600,095e3581-c21b-4abb-9602-8579d32c6c8e,08-01-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad13,8"", ""app_version"": ""2.3.8"", ""scan_duration"": 74}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/dc728f3b-8638-426c-bbbc-ada31c56f555/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/dc728f3b-8638-426c-bbbc-ada31c56f555/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/dc728f3b-8638-426c-bbbc-ada31c56f555/measure_results_composite.yaml,203,3,34,male,63,76,2d3d-silhouette-2.0.0,25,09-01-2024,scanId-dc728f3b-8638-426c-bbbc-ada31c56f555_2024_01_08_00_00_00.json,41:21.2,dar-measure_3.3.0,error,2024,1,3,"{""version"": ""1.3"", ""quality_score"": 0.89}",EXCELLENT,0,0.95
97bec020-25d4-4fbd-a4c2-f2ba40a4f6ff,b18350a6-0d23-4da9-bf59-61d20fe2edf1,scan+dxl.sm9422@formcut.us,assisted,9422,095e3581-c21b-4abb-9602-8579d32c6c8e,19-08-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""Android Tablet"", ""app_version"": ""2.2.5"", ""scan_duration"": 88}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/97bec020-25d4-4fbd-a4c2-f2ba40a4f6ff/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/97bec020-25d4-4fbd-a4c2-f2ba40a4f6ff/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/97bec020-25d4-4fbd-a4c2-f2ba40a4f6ff/measure_results_composite.yaml,217,2,40,male,80,68,2d3d-silhouette-2.0.0,30,20-08-2025,scanId-97bec020-25d4-4fbd-a4c2-f2ba40a4f6ff_2025_08_19_00_00_00.json,32:55.6,dar-measure_3.3.0,error,2025,8,3,"{""version"": ""2.1"", ""quality_score"": 0.94}",GOOD,0,0.77
92a3c323-83fe-4b27-b73f-c551fb5e4b02,a8aeabf8-bc17-4087-bea1-9287e50aa427,scan+dxl.sm9500@formcut.us,assisted,9500,095e3581-c21b-4abb-9602-8579d32c6c8e,11-05-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad13,8"", ""app_version"": ""3.4.7"", ""scan_duration"": 66}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/92a3c323-83fe-4b27-b73f-c551fb5e4b02/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/92a3c323-83fe-4b27-b73f-c551fb5e4b02/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/92a3c323-83fe-4b27-b73f-c551fb5e4b02/measure_results_composite.yaml,307,4,40,male,56,72,2d3d-silhouette-2.1.0,15,12-05-2024,scanId-92a3c323-83fe-4b27-b73f-c551fb5e4b02_2024_05_11_00_00_00.json,11:19.2,standard-pipeline-1.0,processing,2024,5,1,"{""version"": ""2.2"", ""quality_score"": 0.96}",GOOD,0,0.78
f1c1818e-60e2-49d0-b108-fc1ea5f8cf36,7bf5bd6f-ae7b-4e5f-994d-5d80a4f0e006,scan+dxl.sm9851@formcut.us,assisted,9851,095e3581-c21b-4abb-9602-8579d32c6c8e,02-10-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad14,5"", ""app_version"": ""2.0.4"", ""scan_duration"": 91}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/f1c1818e-60e2-49d0-b108-fc1ea5f8cf36/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/f1c1818e-60e2-49d0-b108-fc1ea5f8cf36/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/f1c1818e-60e2-49d0-b108-fc1ea5f8cf36/measure_results_composite.yaml,219,3,34,male,76,77,3d-full-body-1.0,20,03-10-2025,scanId-f1c1818e-60e2-49d0-b108-fc1ea5f8cf36_2025_10_02_00_00_00.json,24:13.4,dar-measure_3.3.0,complete,2025,10,2,"{""version"": ""1.1"", ""quality_score"": 0.85}",EXCELLENT,0,0.8
44f96486-7888-42ac-8258-e5e37590890e,6ebaea82-b2ab-417b-8227-f3f3dfc09d3b,scan+dxl.sm5011@formcut.us,assisted,5011,095e3581-c21b-4abb-9602-8579d32c6c8e,10-03-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad13,8"", ""app_version"": ""2.2.3"", ""scan_duration"": 104}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/44f96486-7888-42ac-8258-e5e37590890e/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/44f96486-7888-42ac-8258-e5e37590890e/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/44f96486-7888-42ac-8258-e5e37590890e/measure_results_composite.yaml,223,4,38,male,35,70,3d-full-body-1.0,10,11-03-2025,scanId-44f96486-7888-42ac-8258-e5e37590890e_2025_03_10_00_00_00.json,33:31.3,standard-pipeline-1.0,complete,2025,3,3,"{""version"": ""2.0"", ""quality_score"": 0.98}",GOOD,1,0.76
6697d56f-d178-4e6c-93cf-40174639ed9c,602444e3-7f26-4619-82d8-b1cd3928f87e,scan+dxl.sm9100@formcut.us,assisted,9100,095e3581-c21b-4abb-9602-8579d32c6c8e,30-07-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""Android Tablet"", ""app_version"": ""3.5.2"", ""scan_duration"": 89}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/6697d56f-d178-4e6c-93cf-40174639ed9c/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/6697d56f-d178-4e6c-93cf-40174639ed9c/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/6697d56f-d178-4e6c-93cf-40174639ed9c/measure_results_composite.yaml,223,3,40,male,70,83,2d3d-silhouette-2.0.0,20,31-07-2025,scanId-6697d56f-d178-4e6c-93cf-40174639ed9c_2025_07_30_00_00_00.json,14:14.4,dar-measure_3.2.0,complete,2025,7,3,"{""version"": ""3.3"", ""quality_score"": 0.96}",POOR,1,0.79
d443b470-f72d-4dbf-8961-306e0f7f60d5,4440eb77-1958-48d4-8d30-516163f5dcf6,scan+dxl.sm9451@formcut.us,self,9451,095e3581-c21b-4abb-9602-8579d32c6c8e,16-02-2025 00:00,"{""scanning_mode"": ""self"", ""device"": ""Android Tablet"", ""app_version"": ""2.0.7"", ""scan_duration"": 59}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/d443b470-f72d-4dbf-8961-306e0f7f60d5/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/d443b470-f72d-4dbf-8961-306e0f7f60d5/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/d443b470-f72d-4dbf-8961-306e0f7f60d5/measure_results_composite.yaml,212,2,40,female,64,73,2d3d-silhouette-2.0.0,25,17-02-2025,scanId-d443b470-f72d-4dbf-8961-306e0f7f60d5_2025_02_16_00_00_00.json,30:13.6,standard-pipeline-1.0,complete,2025,2,1,"{""version"": ""1.0"", ""quality_score"": 0.86}",POOR,0,0.93
cc20e848-fc5d-4280-961f-578739587d81,b479d5c0-3851-4b4e-ae9e-63fae7d99b19,scan+dxl.sm9851@formcut.us,self,9851,095e3581-c21b-4abb-9602-8579d32c6c8e,11-05-2024 00:00,"{""scanning_mode"": ""self"", ""device"": ""iPad13,8"", ""app_version"": ""2.1.8"", ""scan_duration"": 55}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/cc20e848-fc5d-4280-961f-578739587d81/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/cc20e848-fc5d-4280-961f-578739587d81/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/cc20e848-fc5d-4280-961f-578739587d81/measure_results_composite.yaml,203,3,34,male,59,77,2d3d-silhouette-2.1.0,10,12-05-2024,scanId-cc20e848-fc5d-4280-961f-578739587d81_2024_05_11_00_00_00.json,36:14.7,dar-measure_3.2.0,error,2024,5,3,"{""version"": ""2.5"", ""quality_score"": 0.89}",POOR,2,0.87
c952e3d2-73b8-48f2-b806-6299cc348569,4c2110ae-2e89-4d9f-82c7-762d7099964f,scan+dxl.sm9422@formcut.us,assisted,9422,095e3581-c21b-4abb-9602-8579d32c6c8e,27-04-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad14,5"", ""app_version"": ""2.0.5"", ""scan_duration"": 108}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/c952e3d2-73b8-48f2-b806-6299cc348569/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/c952e3d2-73b8-48f2-b806-6299cc348569/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/c952e3d2-73b8-48f2-b806-6299cc348569/measure_results_composite.yaml,345,4,38,male,32,69,2d3d-silhouette-2.1.0,15,28-04-2024,scanId-c952e3d2-73b8-48f2-b806-6299cc348569_2024_04_27_00_00_00.json,47:13.4,dar-measure_3.2.0,complete,2024,4,2,"{""version"": ""3.2"", ""quality_score"": 0.98}",POOR,0,0.79
bc7f20d6-59b9-4cd2-bade-a6bd4ff0829e,16919f79-5e08-4b59-9103-8cee11c1f92e,scan+dxl.sm9451@formcut.us,assisted,9451,095e3581-c21b-4abb-9602-8579d32c6c8e,13-05-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad13,8"", ""app_version"": ""3.2.8"", ""scan_duration"": 113}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/bc7f20d6-59b9-4cd2-bade-a6bd4ff0829e/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/bc7f20d6-59b9-4cd2-bade-a6bd4ff0829e/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/bc7f20d6-59b9-4cd2-bade-a6bd4ff0829e/measure_results_composite.yaml,268,4,36,male,74,77,3d-full-body-1.0,25,14-05-2024,scanId-bc7f20d6-59b9-4cd2-bade-a6bd4ff0829e_2024_05_13_00_00_00.json,57:47.4,dar-measure_3.2.0,complete,2024,5,2,"{""version"": ""2.5"", ""quality_score"": 0.93}",FAIR,0,0.87
d5d4b7e0-bf02-47dc-8903-7d13daa8b057,94bbdf43-38d5-4cde-8d03-41e3ce24fdf4,scan+dxl.sm9100@formcut.us,self,9100,095e3581-c21b-4abb-9602-8579d32c6c8e,31-12-2024 00:00,"{""scanning_mode"": ""self"", ""device"": ""iPad14,5"", ""app_version"": ""3.4.4"", ""scan_duration"": 84}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/d5d4b7e0-bf02-47dc-8903-7d13daa8b057/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/d5d4b7e0-bf02-47dc-8903-7d13daa8b057/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/d5d4b7e0-bf02-47dc-8903-7d13daa8b057/measure_results_composite.yaml,260,3,32,male,33,72,2d3d-silhouette-2.1.0,15,01-01-2025,scanId-d5d4b7e0-bf02-47dc-8903-7d13daa8b057_2024_12_31_00_00_00.json,56:41.5,standard-pipeline-1.0,error,2024,12,2,"{""version"": ""1.2"", ""quality_score"": 0.89}",GOOD,1,0.9
a915f67e-ec0f-4ce9-8c5a-c818ad2afa74,9e72b01c-c0af-44a3-9a9e-c2847b1e31ad,scan+dxl.sm9200@formcut.us,assisted,9200,095e3581-c21b-4abb-9602-8579d32c6c8e,19-02-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad14,5"", ""app_version"": ""3.2.8"", ""scan_duration"": 95}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/a915f67e-ec0f-4ce9-8c5a-c818ad2afa74/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/a915f67e-ec0f-4ce9-8c5a-c818ad2afa74/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/a915f67e-ec0f-4ce9-8c5a-c818ad2afa74/measure_results_composite.yaml,370,4,38,male,58,75,2d3d-silhouette-2.1.0,10,20-02-2025,scanId-a915f67e-ec0f-4ce9-8c5a-c818ad2afa74_2025_02_19_00_00_00.json,44:43.2,dar-measure_3.2.0,complete,2025,2,1,"{""version"": ""3.3"", ""quality_score"": 0.95}",GOOD,0,0.95
adee24f4-e848-4b00-96c2-9940ed0d08a1,37293238-5ec3-483d-b609-63e626d7504d,scan+dxl.sm9600@formcut.us,assisted,9600,095e3581-c21b-4abb-9602-8579d32c6c8e,22-10-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""Android Tablet"", ""app_version"": ""3.2.2"", ""scan_duration"": 104}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/adee24f4-e848-4b00-96c2-9940ed0d08a1/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/adee24f4-e848-4b00-96c2-9940ed0d08a1/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/adee24f4-e848-4b00-96c2-9940ed0d08a1/measure_results_composite.yaml,372,2,34,male,33,76,3d-full-body-1.0,10,23-10-2024,scanId-adee24f4-e848-4b00-96c2-9940ed0d08a1_2024_10_22_00_00_00.json,50:43.9,dar-measure_3.3.0,complete,2024,10,3,"{""version"": ""2.2"", ""quality_score"": 0.97}",EXCELLENT,0,0.94
140a6340-54e2-4b08-b03c-2ff6543859a4,e8ca2acc-7433-4fc1-8d9d-055bab51c748,scan+dxl.sm9851@formcut.us,assisted,9851,095e3581-c21b-4abb-9602-8579d32c6c8e,04-10-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""Android Tablet"", ""app_version"": ""3.5.0"", ""scan_duration"": 103}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/140a6340-54e2-4b08-b03c-2ff6543859a4/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/140a6340-54e2-4b08-b03c-2ff6543859a4/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/140a6340-54e2-4b08-b03c-2ff6543859a4/measure_results_composite.yaml,366,4,32,male,71,81,2d3d-silhouette-2.0.0,25,05-10-2025,scanId-140a6340-54e2-4b08-b03c-2ff6543859a4_2025_10_04_00_00_00.json,51:13.5,standard-pipeline-1.0,complete,2025,10,2,"{""version"": ""1.0"", ""quality_score"": 0.99}",EXCELLENT,1,0.8
8dcaf5e0-1e29-41f4-af53-d816ebd93864,7b06cb9e-ea1a-41ae-9018-220f01fbd3f0,scan+dxl.sm9422@formcut.us,self,9422,095e3581-c21b-4abb-9602-8579d32c6c8e,25-09-2024 00:00,"{""scanning_mode"": ""self"", ""device"": ""Android Tablet"", ""app_version"": ""2.2.9"", ""scan_duration"": 67}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/8dcaf5e0-1e29-41f4-af53-d816ebd93864/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/8dcaf5e0-1e29-41f4-af53-d816ebd93864/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/8dcaf5e0-1e29-41f4-af53-d816ebd93864/measure_results_composite.yaml,235,2,34,male,79,75,3d-full-body-1.0,30,26-09-2024,scanId-8dcaf5e0-1e29-41f4-af53-d816ebd93864_2024_09_25_00_00_00.json,32:34.8,standard-pipeline-1.0,complete,2024,9,2,"{""version"": ""1.2"", ""quality_score"": 0.9}",GOOD,0,0.95
6f2bea54-9d62-455c-a05a-cbe08dbe3c38,0f694e97-754a-4e43-a583-db4ebdede43a,scan+dxl.sm9100@formcut.us,assisted,9100,095e3581-c21b-4abb-9602-8579d32c6c8e,25-05-2025 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPhone14,2"", ""app_version"": ""3.2.2"", ""scan_duration"": 96}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/6f2bea54-9d62-455c-a05a-cbe08dbe3c38/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/6f2bea54-9d62-455c-a05a-cbe08dbe3c38/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/6f2bea54-9d62-455c-a05a-cbe08dbe3c38/measure_results_composite.yaml,207,3,34,male,29,73,3d-full-body-1.0,20,26-05-2025,scanId-6f2bea54-9d62-455c-a05a-cbe08dbe3c38_2025_05_25_00_00_00.json,23:38.5,dar-measure_3.3.0,error,2025,5,1,"{""version"": ""1.0"", ""quality_score"": 0.88}",EXCELLENT,0,0.77
73c0f97f-3c65-4d14-adfb-93e8bb4451f3,5c1b8756-17fa-4746-b27a-718b65c1e8d1,scan+dxl.sm9600@formcut.us,assisted,9600,095e3581-c21b-4abb-9602-8579d32c6c8e,26-10-2024 00:00,"{""scanning_mode"": ""assisted"", ""device"": ""iPad14,5"", ""app_version"": ""3.1.6"", ""scan_duration"": 88}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/73c0f97f-3c65-4d14-adfb-93e8bb4451f3/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/73c0f97f-3c65-4d14-adfb-93e8bb4451f3/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/73c0f97f-3c65-4d14-adfb-93e8bb4451f3/measure_results_composite.yaml,329,2,32,male,48,75,3d-full-body-1.0,10,27-10-2024,scanId-73c0f97f-3c65-4d14-adfb-93e8bb4451f3_2024_10_26_00_00_00.json,56:27.9,dar-measure_3.2.0,processing,2024,10,1,"{""version"": ""3.3"", ""quality_score"": 0.91}",GOOD,1,0.79
4753f115-df15-4b7a-90bd-58d1748b3b64,65fe4639-e28c-48b5-9833-89c1ccc7550a,scan+dxl.sm9600@formcut.us,self,9600,095e3581-c21b-4abb-9602-8579d32c6c8e,26-02-2024 00:00,"{""scanning_mode"": ""self"", ""device"": ""iPad13,8"", ""app_version"": ""2.5.9"", ""scan_duration"": 88}",s3://prod-tar-upload-5.0.1-616470503709/2d3d-silhouette-2.1.0/4753f115-df15-4b7a-90bd-58d1748b3b64/acquired.tar.enc,s3://prod-3did-buckets-1-scans-616470503709/4753f115-df15-4b7a-90bd-58d1748b3b64/mesh.drc,s3://prod-3did-buckets-1-scans-616470503709/4753f115-df15-4b7a-90bd-58d1748b3b64/measure_results_composite.yaml,397,3,40,male,54,80,2d3d-silhouette-2.1.0,15,27-02-2024,scanId-4753f115-df15-4b7a-90bd-58d1748b3b64_2024_02_26_00_00_00.json,13:33.1,dar-measure_3.2.0,complete,2024,2,1,"{""version"": ""2.4"", ""quality_score"": 0.9}",EXCELLENT,0,0.97
