customer_id,email_id,email_address,email_type,is_valid,opt_in,opt_in_date,bounce_count,last_verified,create_date,modify_date,create_user_id,modify_user_id
2668,1,james.davis835@yahoo.com,PERSONAL,1,0,26-02-2013 00:00,1,29-06-2024 00:00,26-02-2013 00:00,29-06-2024 00:00,1000,2000
2668,2,james.davis489@outlook.com,BUSINESS,1,0,09-03-2012 00:00,2,24-12-2012 00:00,09-03-2012 00:00,24-12-2012 00:00,1000,2000
2669,1,barbara.martin193@gmail.com,BUSINESS,1,1,25-03-2012 00:00,0,25-03-2018 00:00,25-03-2012 00:00,25-03-2018 00:00,-1,-1
2670,1,elizabeth.smith421@outlook.com,PRIMARY,0,0,26-03-2012 00:00,3,28-02-2021 00:00,26-03-2012 00:00,28-02-2021 00:00,2000,-1
2670,2,elizabeth.smith967@icloud.com,PERSONAL,1,0,24-11-2013 00:00,0,22-11-2023 00:00,24-11-2013 00:00,22-11-2023 00:00,2000,2000
2671,1,susan.garcia129@aol.com,SECONDARY,1,1,16-03-2013 00:00,3,18-12-2015 00:00,16-03-2013 00:00,18-12-2015 00:00,-2,-2
2672,1,sarah.anderson583@yahoo.com,PRIMARY,1,0,27-02-2012 00:00,0,18-12-2021 00:00,27-02-2012 00:00,18-12-2021 00:00,2000,-2
2672,2,sarah.anderson942@icloud.com,PERSONAL,1,0,30-06-2012 00:00,1,15-01-2013 00:00,30-06-2012 00:00,15-01-2013 00:00,-1,-2
2673,1,jennifer.wilson429@aol.com,WORK,1,0,21-01-2013 00:00,0,23-11-2022 00:00,21-01-2013 00:00,23-11-2022 00:00,1000,1000
2674,1,linda.gonzalez768@aol.com,PRIMARY,1,0,08-08-2014 00:00,0,11-09-2014 00:00,08-08-2014 00:00,11-09-2014 00:00,-1,1000
2675,1,jessica.thomas185@hotmail.com,BUSINESS,0,0,09-09-2012 00:00,0,29-04-2021 00:00,09-09-2012 00:00,29-04-2021 00:00,-1,-2
2676,1,michael.davis676@icloud.com,SECONDARY,1,1,03-09-2013 00:00,1,27-12-2019 00:00,03-09-2013 00:00,27-12-2019 00:00,-1,-1
2676,2,michael.davis740@yahoo.com,BUSINESS,1,0,07-06-2014 00:00,3,11-10-2019 00:00,07-06-2014 00:00,11-10-2019 00:00,-2,1000
2677,1,james.jones536@aol.com,PERSONAL,1,1,24-09-2014 00:00,2,27-09-2022 00:00,24-09-2014 00:00,27-09-2022 00:00,-1,-2
2678,1,richard.hernandez685@outlook.com,PERSONAL,1,1,10-05-2013 00:00,3,06-05-2018 00:00,10-05-2013 00:00,06-05-2018 00:00,1000,-1
2678,2,richard.hernandez701@aol.com,SECONDARY,1,0,09-08-2012 00:00,0,13-03-2013 00:00,09-08-2012 00:00,13-03-2013 00:00,1000,-2
2679,1,james.rodriguez593@hotmail.com,BUSINESS,1,1,05-06-2012 00:00,0,03-01-2018 00:00,05-06-2012 00:00,03-01-2018 00:00,-1,1000
2680,1,elizabeth.davis245@icloud.com,SECONDARY,1,0,29-11-2013 00:00,3,25-02-2024 00:00,29-11-2013 00:00,25-02-2024 00:00,-2,-1
2681,1,mary.williams113@icloud.com,PRIMARY,1,0,07-01-2012 00:00,0,11-01-2017 00:00,07-01-2012 00:00,11-01-2017 00:00,-1,-2
2681,2,mary.williams261@yahoo.com,BUSINESS,1,0,29-08-2012 00:00,0,21-05-2022 00:00,29-08-2012 00:00,21-05-2022 00:00,2000,-2
2681,3,mary.williams367@hotmail.com,SECONDARY,1,0,06-02-2014 00:00,2,09-08-2019 00:00,06-02-2014 00:00,09-08-2019 00:00,-1,1000
2682,1,thomas.thomas92@aol.com,WORK,1,0,03-08-2012 00:00,3,22-04-2023 00:00,03-08-2012 00:00,22-04-2023 00:00,1000,-2
2683,1,david.hernandez675@aol.com,WORK,1,0,01-03-2014 00:00,2,05-07-2023 00:00,01-03-2014 00:00,05-07-2023 00:00,1000,-1
2684,1,thomas.miller506@aol.com,PRIMARY,1,0,15-07-2012 00:00,0,24-12-2017 00:00,15-07-2012 00:00,24-12-2017 00:00,-1,1000
2686,1,sarah.anderson230@gmail.com,PERSONAL,1,0,30-08-2014 00:00,2,16-04-2024 00:00,30-08-2014 00:00,16-04-2024 00:00,2000,-1
2688,1,joseph.garcia177@gmail.com,PERSONAL,1,0,23-03-2013 00:00,0,29-08-2018 00:00,23-03-2013 00:00,29-08-2018 00:00,-2,-2
2688,2,joseph.garcia969@icloud.com,SECONDARY,1,1,18-02-2012 00:00,0,11-03-2015 00:00,18-02-2012 00:00,11-03-2015 00:00,1000,1000
2689,1,robert.thomas59@gmail.com,PERSONAL,1,1,22-03-2013 00:00,0,23-05-2023 00:00,22-03-2013 00:00,23-05-2023 00:00,2000,1000
2689,2,robert.thomas503@icloud.com,WORK,1,1,21-08-2014 00:00,0,22-11-2017 00:00,21-08-2014 00:00,22-11-2017 00:00,2000,-1
2690,1,michael.martin380@aol.com,PRIMARY,1,1,09-02-2013 00:00,0,29-06-2025 00:00,09-02-2013 00:00,29-06-2025 00:00,1000,1000
2691,1,mary.brown81@aol.com,PRIMARY,1,1,05-08-2014 00:00,1,24-11-2020 00:00,05-08-2014 00:00,24-11-2020 00:00,2000,-2
2692,1,james.rodriguez4@gmail.com,PERSONAL,1,1,16-02-2012 00:00,0,07-11-2015 00:00,16-02-2012 00:00,07-11-2015 00:00,-1,2000
2693,1,susan.wilson352@yahoo.com,WORK,1,0,13-07-2012 00:00,0,09-04-2024 00:00,13-07-2012 00:00,09-04-2024 00:00,-1,2000
2693,2,susan.wilson341@hotmail.com,SECONDARY,1,1,16-04-2014 00:00,0,13-07-2024 00:00,16-04-2014 00:00,13-07-2024 00:00,-2,2000
2694,1,thomas.brown263@icloud.com,WORK,1,0,26-11-2012 00:00,0,25-11-2016 00:00,26-11-2012 00:00,25-11-2016 00:00,2000,2000
2695,1,karen.lopez71@aol.com,BUSINESS,0,0,11-05-2013 00:00,3,11-09-2014 00:00,11-05-2013 00:00,11-09-2014 00:00,1000,1000
2696,1,joseph.hernandez368@hotmail.com,SECONDARY,1,0,08-07-2012 00:00,1,28-06-2022 00:00,08-07-2012 00:00,28-06-2022 00:00,2000,1000
2697,1,john.taylor344@outlook.com,WORK,1,0,17-07-2014 00:00,0,02-01-2018 00:00,17-07-2014 00:00,02-01-2018 00:00,2000,-1
2698,1,michael.martin183@yahoo.com,WORK,1,0,17-12-2013 00:00,3,29-10-2017 00:00,17-12-2013 00:00,29-10-2017 00:00,1000,2000
2698,2,michael.martin858@gmail.com,PERSONAL,0,0,21-04-2014 00:00,0,13-11-2017 00:00,21-04-2014 00:00,13-11-2017 00:00,-1,-1
2699,1,jennifer.gonzalez991@gmail.com,WORK,1,1,06-06-2013 00:00,3,10-09-2021 00:00,06-06-2013 00:00,10-09-2021 00:00,-1,1000
2700,1,richard.moore891@yahoo.com,BUSINESS,1,0,08-07-2014 00:00,2,31-05-2022 00:00,08-07-2014 00:00,31-05-2022 00:00,-1,1000
2701,1,patricia.miller87@gmail.com,PRIMARY,0,1,03-01-2012 00:00,0,24-08-2016 00:00,03-01-2012 00:00,24-08-2016 00:00,-1,-1
2701,2,patricia.miller871@gmail.com,SECONDARY,1,1,09-09-2013 00:00,0,04-02-2025 00:00,09-09-2013 00:00,04-02-2025 00:00,-1,1000
2702,1,susan.smith851@gmail.com,WORK,1,0,04-04-2013 00:00,1,29-03-2018 00:00,04-04-2013 00:00,29-03-2018 00:00,-1,-2
2703,1,sarah.jones4@hotmail.com,PRIMARY,1,1,29-12-2012 00:00,0,06-07-2015 00:00,29-12-2012 00:00,06-07-2015 00:00,1000,-1
2703,2,sarah.jones662@outlook.com,PRIMARY,1,0,27-07-2012 00:00,2,20-03-2017 00:00,27-07-2012 00:00,20-03-2017 00:00,1000,-2
2704,1,thomas.wilson288@outlook.com,PRIMARY,1,1,31-01-2012 00:00,0,14-10-2012 00:00,31-01-2012 00:00,14-10-2012 00:00,-2,-1
2706,1,susan.williams541@yahoo.com,PERSONAL,1,1,29-10-2012 00:00,0,19-09-2017 00:00,29-10-2012 00:00,19-09-2017 00:00,1000,-1
2707,1,barbara.garcia728@icloud.com,WORK,1,1,01-03-2013 00:00,3,19-08-2024 00:00,01-03-2013 00:00,19-08-2024 00:00,1000,1000
2707,2,barbara.garcia238@yahoo.com,PERSONAL,0,1,03-08-2014 00:00,1,09-02-2024 00:00,03-08-2014 00:00,09-02-2024 00:00,2000,-2
2708,1,michael.brown394@icloud.com,BUSINESS,1,1,04-06-2013 00:00,1,18-08-2013 00:00,04-06-2013 00:00,18-08-2013 00:00,2000,2000
2709,1,linda.lopez405@yahoo.com,WORK,0,0,17-07-2013 00:00,0,20-05-2018 00:00,17-07-2013 00:00,20-05-2018 00:00,-2,2000
2710,1,susan.wilson419@icloud.com,BUSINESS,1,0,05-09-2012 00:00,0,25-06-2018 00:00,05-09-2012 00:00,25-06-2018 00:00,1000,-1
2710,2,susan.wilson894@icloud.com,WORK,1,1,01-02-2012 00:00,0,27-05-2016 00:00,01-02-2012 00:00,27-05-2016 00:00,1000,-2
2712,1,patricia.brown163@hotmail.com,PRIMARY,1,1,27-06-2013 00:00,2,04-04-2016 00:00,27-06-2013 00:00,04-04-2016 00:00,1000,-1
2713,1,mary.taylor275@gmail.com,SECONDARY,1,0,28-04-2012 00:00,0,26-01-2024 00:00,28-04-2012 00:00,26-01-2024 00:00,-2,-2
2715,1,james.moore977@hotmail.com,BUSINESS,1,1,27-10-2013 00:00,0,24-08-2017 00:00,27-10-2013 00:00,24-08-2017 00:00,2000,1000
2716,1,sarah.lopez29@hotmail.com,PRIMARY,1,0,26-08-2013 00:00,1,24-08-2024 00:00,26-08-2013 00:00,24-08-2024 00:00,2000,1000
2717,1,elizabeth.miller635@aol.com,BUSINESS,1,1,24-09-2014 00:00,0,02-05-2018 00:00,24-09-2014 00:00,02-05-2018 00:00,2000,1000
2717,2,elizabeth.miller536@aol.com,PERSONAL,1,0,12-07-2012 00:00,0,29-06-2020 00:00,12-07-2012 00:00,29-06-2020 00:00,1000,2000
2718,1,robert.smith311@gmail.com,WORK,1,1,29-12-2012 00:00,0,06-06-2014 00:00,29-12-2012 00:00,06-06-2014 00:00,-1,1000
2719,1,linda.smith153@icloud.com,BUSINESS,1,0,14-07-2012 00:00,0,29-03-2014 00:00,14-07-2012 00:00,29-03-2014 00:00,2000,1000
2720,1,charles.garcia58@yahoo.com,PRIMARY,1,0,22-01-2012 00:00,1,24-06-2020 00:00,22-01-2012 00:00,24-06-2020 00:00,1000,1000
2721,1,richard.smith136@aol.com,PRIMARY,1,0,12-12-2012 00:00,2,05-01-2013 00:00,12-12-2012 00:00,05-01-2013 00:00,1000,1000
2722,1,richard.miller219@icloud.com,SECONDARY,1,1,02-01-2014 00:00,2,01-07-2021 00:00,02-01-2014 00:00,01-07-2021 00:00,1000,-2
2723,1,david.lopez315@yahoo.com,SECONDARY,1,1,28-11-2013 00:00,0,16-03-2015 00:00,28-11-2013 00:00,16-03-2015 00:00,2000,-1
2723,2,david.lopez292@yahoo.com,PRIMARY,1,1,21-03-2013 00:00,2,13-08-2021 00:00,21-03-2013 00:00,13-08-2021 00:00,2000,2000
2724,1,michael.brown268@aol.com,PERSONAL,1,0,14-05-2012 00:00,0,31-07-2018 00:00,14-05-2012 00:00,31-07-2018 00:00,2000,2000
2724,2,michael.brown974@icloud.com,PRIMARY,1,1,10-12-2013 00:00,1,15-08-2021 00:00,10-12-2013 00:00,15-08-2021 00:00,1000,-2
2725,1,thomas.williams968@outlook.com,SECONDARY,1,1,24-08-2013 00:00,1,05-11-2023 00:00,24-08-2013 00:00,05-11-2023 00:00,2000,-1
2726,1,elizabeth.williams557@gmail.com,WORK,1,1,27-05-2013 00:00,2,14-04-2014 00:00,27-05-2013 00:00,14-04-2014 00:00,1000,2000
2727,1,charles.rodriguez215@aol.com,PERSONAL,0,0,20-12-2013 00:00,0,25-05-2016 00:00,20-12-2013 00:00,25-05-2016 00:00,1000,-2
2728,1,robert.brown492@yahoo.com,BUSINESS,1,1,01-12-2013 00:00,0,10-12-2016 00:00,01-12-2013 00:00,10-12-2016 00:00,2000,2000
2729,1,jennifer.rodriguez514@outlook.com,WORK,1,0,29-08-2012 00:00,2,01-11-2025 00:00,29-08-2012 00:00,01-11-2025 00:00,2000,-2
2729,2,jennifer.rodriguez891@yahoo.com,BUSINESS,1,0,02-05-2012 00:00,0,07-05-2019 00:00,02-05-2012 00:00,07-05-2019 00:00,2000,-2
2730,1,william.smith794@gmail.com,PERSONAL,1,0,30-12-2013 00:00,2,21-03-2023 00:00,30-12-2013 00:00,21-03-2023 00:00,1000,-2
2730,2,william.smith844@icloud.com,SECONDARY,1,0,27-05-2012 00:00,3,07-11-2020 00:00,27-05-2012 00:00,07-11-2020 00:00,-2,-2
2731,1,karen.brown629@outlook.com,WORK,0,0,06-01-2013 00:00,2,05-08-2018 00:00,06-01-2013 00:00,05-08-2018 00:00,-1,-2
2732,1,thomas.anderson800@gmail.com,PRIMARY,1,0,07-06-2012 00:00,2,18-09-2015 00:00,07-06-2012 00:00,18-09-2015 00:00,-2,-2
2733,1,david.taylor373@hotmail.com,BUSINESS,1,0,07-05-2012 00:00,1,09-06-2017 00:00,07-05-2012 00:00,09-06-2017 00:00,-1,-1
2733,2,david.taylor637@gmail.com,WORK,1,0,26-01-2013 00:00,1,21-12-2022 00:00,26-01-2013 00:00,21-12-2022 00:00,-2,2000
2734,1,elizabeth.rodriguez587@icloud.com,WORK,1,0,04-01-2013 00:00,0,09-11-2025 00:00,04-01-2013 00:00,09-11-2025 00:00,2000,2000
2734,2,elizabeth.rodriguez281@hotmail.com,WORK,1,1,10-09-2014 00:00,0,12-03-2017 00:00,10-09-2014 00:00,12-03-2017 00:00,-2,-1
2735,1,william.jackson82@aol.com,PERSONAL,1,0,15-05-2012 00:00,0,14-03-2023 00:00,15-05-2012 00:00,14-03-2023 00:00,1000,-2
2736,1,thomas.williams820@yahoo.com,PRIMARY,1,1,29-02-2012 00:00,3,25-10-2024 00:00,29-02-2012 00:00,25-10-2024 00:00,1000,-2
2737,1,james.moore217@icloud.com,WORK,1,0,28-02-2014 00:00,3,30-09-2025 00:00,28-02-2014 00:00,30-09-2025 00:00,-2,-1
2737,2,james.moore553@gmail.com,PRIMARY,1,1,16-02-2014 00:00,1,01-01-2016 00:00,16-02-2014 00:00,01-01-2016 00:00,2000,1000
2738,1,karen.rodriguez366@outlook.com,PRIMARY,1,0,07-12-2013 00:00,0,30-10-2022 00:00,07-12-2013 00:00,30-10-2022 00:00,2000,-1
2739,1,richard.hernandez985@icloud.com,WORK,1,0,28-06-2014 00:00,0,12-07-2023 00:00,28-06-2014 00:00,12-07-2023 00:00,2000,1000
2739,2,richard.hernandez500@icloud.com,SECONDARY,1,1,17-09-2014 00:00,2,23-05-2025 00:00,17-09-2014 00:00,23-05-2025 00:00,-2,1000
2740,1,jennifer.gonzalez4@gmail.com,PERSONAL,1,1,05-07-2013 00:00,0,28-04-2019 00:00,05-07-2013 00:00,28-04-2019 00:00,-1,1000
2741,1,robert.gonzalez757@gmail.com,SECONDARY,0,1,02-05-2012 00:00,2,23-08-2021 00:00,02-05-2012 00:00,23-08-2021 00:00,-1,1000
2742,1,elizabeth.smith564@aol.com,PERSONAL,0,0,04-09-2014 00:00,0,10-05-2025 00:00,04-09-2014 00:00,10-05-2025 00:00,2000,1000
2743,1,mary.smith904@gmail.com,PERSONAL,1,0,15-03-2012 00:00,0,23-04-2017 00:00,15-03-2012 00:00,23-04-2017 00:00,1000,-2
2744,1,william.martinez565@outlook.com,BUSINESS,1,1,19-05-2014 00:00,0,06-08-2019 00:00,19-05-2014 00:00,06-08-2019 00:00,-2,2000
2744,2,william.martinez944@hotmail.com,PRIMARY,1,0,17-10-2012 00:00,0,31-12-2017 00:00,17-10-2012 00:00,31-12-2017 00:00,-1,-1
2744,3,william.martinez690@icloud.com,WORK,1,1,03-12-2013 00:00,0,14-10-2024 00:00,03-12-2013 00:00,14-10-2024 00:00,2000,-2
2745,1,william.garcia626@icloud.com,PERSONAL,1,1,07-11-2012 00:00,2,04-08-2018 00:00,07-11-2012 00:00,04-08-2018 00:00,1000,-2
2745,2,william.garcia249@icloud.com,SECONDARY,1,0,27-10-2012 00:00,0,03-02-2025 00:00,27-10-2012 00:00,03-02-2025 00:00,2000,2000
2746,1,barbara.gonzalez559@icloud.com,BUSINESS,1,1,26-05-2013 00:00,0,07-11-2016 00:00,26-05-2013 00:00,07-11-2016 00:00,2000,-2
2747,1,joseph.smith857@aol.com,SECONDARY,1,1,27-04-2012 00:00,0,23-09-2022 00:00,27-04-2012 00:00,23-09-2022 00:00,-1,2000
2748,1,barbara.johnson234@outlook.com,SECONDARY,1,0,04-07-2012 00:00,1,24-08-2022 00:00,04-07-2012 00:00,24-08-2022 00:00,1000,1000
2749,1,jennifer.moore942@gmail.com,BUSINESS,1,1,02-01-2014 00:00,3,28-10-2018 00:00,02-01-2014 00:00,28-10-2018 00:00,-1,1000
2750,1,michael.thomas890@aol.com,WORK,1,0,12-01-2012 00:00,0,01-05-2022 00:00,12-01-2012 00:00,01-05-2022 00:00,-1,-1
2750,2,michael.thomas733@aol.com,BUSINESS,1,1,21-06-2014 00:00,2,05-08-2018 00:00,21-06-2014 00:00,05-08-2018 00:00,-1,-1
2752,1,barbara.taylor824@aol.com,PRIMARY,0,0,24-05-2013 00:00,0,13-06-2019 00:00,24-05-2013 00:00,13-06-2019 00:00,1000,2000
2752,2,barbara.taylor124@yahoo.com,SECONDARY,0,1,04-11-2012 00:00,0,05-10-2018 00:00,04-11-2012 00:00,05-10-2018 00:00,-1,-1
2753,1,james.thomas873@aol.com,PERSONAL,0,0,10-11-2013 00:00,1,06-02-2015 00:00,10-11-2013 00:00,06-02-2015 00:00,-1,1000
2754,1,karen.thomas32@icloud.com,PRIMARY,1,0,12-08-2013 00:00,3,11-12-2022 00:00,12-08-2013 00:00,11-12-2022 00:00,2000,-1
2755,1,sarah.martinez430@aol.com,PRIMARY,1,1,13-02-2013 00:00,0,14-11-2015 00:00,13-02-2013 00:00,14-11-2015 00:00,-1,2000
2755,2,sarah.martinez367@icloud.com,SECONDARY,0,0,05-04-2012 00:00,2,31-01-2015 00:00,05-04-2012 00:00,31-01-2015 00:00,2000,-1
2756,1,sarah.moore290@hotmail.com,BUSINESS,1,1,08-06-2014 00:00,0,19-04-2025 00:00,08-06-2014 00:00,19-04-2025 00:00,-2,1000
2756,2,sarah.moore311@yahoo.com,BUSINESS,1,1,25-11-2013 00:00,0,05-07-2014 00:00,25-11-2013 00:00,05-07-2014 00:00,-1,2000
2757,1,thomas.brown135@yahoo.com,PRIMARY,1,0,25-08-2014 00:00,1,31-03-2023 00:00,25-08-2014 00:00,31-03-2023 00:00,-2,1000
2758,1,linda.anderson616@outlook.com,WORK,1,0,27-05-2013 00:00,3,10-11-2015 00:00,27-05-2013 00:00,10-11-2015 00:00,1000,2000
2759,1,jessica.thomas508@outlook.com,PRIMARY,1,0,07-07-2012 00:00,0,25-01-2013 00:00,07-07-2012 00:00,25-01-2013 00:00,1000,2000
2759,2,jessica.thomas502@icloud.com,SECONDARY,1,1,15-06-2013 00:00,0,25-10-2015 00:00,15-06-2013 00:00,25-10-2015 00:00,1000,-1
2760,1,joseph.garcia879@outlook.com,BUSINESS,1,1,27-11-2012 00:00,3,06-05-2018 00:00,27-11-2012 00:00,06-05-2018 00:00,2000,1000
2760,2,joseph.garcia519@gmail.com,PRIMARY,1,0,18-07-2013 00:00,2,07-11-2017 00:00,18-07-2013 00:00,07-11-2017 00:00,-2,2000
2760,3,joseph.garcia779@outlook.com,SECONDARY,0,0,15-07-2014 00:00,3,23-06-2015 00:00,15-07-2014 00:00,23-06-2015 00:00,-2,-1
2761,1,charles.jackson609@aol.com,PERSONAL,0,0,28-04-2012 00:00,0,13-04-2020 00:00,28-04-2012 00:00,13-04-2020 00:00,-2,1000
2761,2,charles.jackson383@gmail.com,SECONDARY,1,0,29-05-2013 00:00,0,10-10-2020 00:00,29-05-2013 00:00,10-10-2020 00:00,1000,1000
2762,1,patricia.thomas404@yahoo.com,SECONDARY,0,0,08-08-2013 00:00,1,23-05-2015 00:00,08-08-2013 00:00,23-05-2015 00:00,1000,-1
2763,1,thomas.gonzalez458@aol.com,SECONDARY,0,0,06-03-2014 00:00,0,23-06-2025 00:00,06-03-2014 00:00,23-06-2025 00:00,2000,2000
2763,2,thomas.gonzalez374@gmail.com,PERSONAL,1,1,14-09-2012 00:00,0,23-09-2025 00:00,14-09-2012 00:00,23-09-2025 00:00,-1,2000
2764,1,john.thomas661@outlook.com,PERSONAL,1,0,08-06-2013 00:00,0,22-11-2014 00:00,08-06-2013 00:00,22-11-2014 00:00,1000,-2
2764,2,john.thomas383@gmail.com,PERSONAL,1,0,06-03-2014 00:00,0,13-12-2018 00:00,06-03-2014 00:00,13-12-2018 00:00,2000,-2
2766,1,david.brown337@icloud.com,PRIMARY,1,0,31-03-2014 00:00,0,06-11-2024 00:00,31-03-2014 00:00,06-11-2024 00:00,-2,-2
2767,1,susan.wilson801@hotmail.com,BUSINESS,1,0,30-07-2013 00:00,1,26-06-2018 00:00,30-07-2013 00:00,26-06-2018 00:00,-2,1000
2767,2,susan.wilson730@gmail.com,PRIMARY,0,1,21-03-2014 00:00,0,05-10-2020 00:00,21-03-2014 00:00,05-10-2020 00:00,2000,-1
2768,1,susan.gonzalez296@outlook.com,PERSONAL,1,0,17-05-2014 00:00,1,23-06-2015 00:00,17-05-2014 00:00,23-06-2015 00:00,-1,1000
2768,2,susan.gonzalez504@hotmail.com,PRIMARY,1,1,17-06-2012 00:00,0,05-03-2025 00:00,17-06-2012 00:00,05-03-2025 00:00,2000,-1
2769,1,richard.anderson544@icloud.com,SECONDARY,0,1,17-09-2012 00:00,0,10-08-2023 00:00,17-09-2012 00:00,10-08-2023 00:00,-2,2000
2770,1,james.garcia948@icloud.com,BUSINESS,1,1,31-08-2012 00:00,0,06-01-2023 00:00,31-08-2012 00:00,06-01-2023 00:00,2000,-1
2771,1,susan.jackson717@gmail.com,PERSONAL,1,1,07-04-2014 00:00,0,24-05-2019 00:00,07-04-2014 00:00,24-05-2019 00:00,-2,-1
2771,2,susan.jackson307@yahoo.com,BUSINESS,0,0,28-01-2012 00:00,0,16-04-2017 00:00,28-01-2012 00:00,16-04-2017 00:00,2000,2000
2772,1,john.davis94@icloud.com,BUSINESS,1,0,29-06-2013 00:00,0,16-12-2016 00:00,29-06-2013 00:00,16-12-2016 00:00,2000,-2
2774,1,patricia.thomas956@aol.com,SECONDARY,1,0,17-06-2014 00:00,0,02-01-2025 00:00,17-06-2014 00:00,02-01-2025 00:00,1000,-2
2774,2,patricia.thomas477@hotmail.com,PERSONAL,0,1,16-02-2013 00:00,3,23-07-2013 00:00,16-02-2013 00:00,23-07-2013 00:00,-1,1000
2775,1,susan.jones48@aol.com,BUSINESS,1,1,05-02-2013 00:00,0,05-03-2020 00:00,05-02-2013 00:00,05-03-2020 00:00,-1,-1
2775,2,susan.jones754@hotmail.com,PRIMARY,1,0,31-10-2012 00:00,0,03-04-2013 00:00,31-10-2012 00:00,03-04-2013 00:00,2000,-1
2776,1,elizabeth.anderson635@gmail.com,PERSONAL,0,1,11-05-2013 00:00,2,07-09-2014 00:00,11-05-2013 00:00,07-09-2014 00:00,-2,-2
2777,1,thomas.smith156@gmail.com,BUSINESS,1,1,14-07-2013 00:00,0,03-05-2025 00:00,14-07-2013 00:00,03-05-2025 00:00,-1,1000
2778,1,john.jones326@outlook.com,SECONDARY,0,1,20-02-2014 00:00,1,11-07-2020 00:00,20-02-2014 00:00,11-07-2020 00:00,2000,2000
2779,1,charles.jackson871@gmail.com,WORK,1,1,04-02-2012 00:00,3,24-11-2014 00:00,04-02-2012 00:00,24-11-2014 00:00,1000,2000
2780,1,jennifer.martinez16@gmail.com,BUSINESS,1,0,20-06-2013 00:00,2,22-02-2015 00:00,20-06-2013 00:00,22-02-2015 00:00,2000,-2
2781,1,barbara.lopez734@outlook.com,PERSONAL,1,0,16-02-2014 00:00,0,13-09-2014 00:00,16-02-2014 00:00,13-09-2014 00:00,-1,-2
2782,1,susan.taylor466@outlook.com,SECONDARY,1,0,09-05-2014 00:00,0,23-05-2019 00:00,09-05-2014 00:00,23-05-2019 00:00,-2,-1
2783,1,barbara.taylor454@outlook.com,PERSONAL,1,1,14-07-2012 00:00,0,02-06-2018 00:00,14-07-2012 00:00,02-06-2018 00:00,-2,1000
2784,1,charles.jackson542@yahoo.com,WORK,0,1,30-03-2013 00:00,3,05-04-2020 00:00,30-03-2013 00:00,05-04-2020 00:00,1000,2000
2784,2,charles.jackson691@yahoo.com,PERSONAL,1,0,03-08-2013 00:00,1,03-08-2025 00:00,03-08-2013 00:00,03-08-2025 00:00,2000,-1
2785,1,james.williams209@gmail.com,WORK,1,0,27-03-2014 00:00,1,11-10-2017 00:00,27-03-2014 00:00,11-10-2017 00:00,1000,-2
2786,1,david.lopez719@icloud.com,PRIMARY,0,0,09-10-2013 00:00,1,13-09-2015 00:00,09-10-2013 00:00,13-09-2015 00:00,2000,1000
2787,1,mary.johnson868@gmail.com,SECONDARY,0,0,24-09-2012 00:00,1,04-11-2019 00:00,24-09-2012 00:00,04-11-2019 00:00,-2,1000
2788,1,karen.hernandez856@icloud.com,PRIMARY,1,0,10-11-2013 00:00,0,29-02-2024 00:00,10-11-2013 00:00,29-02-2024 00:00,1000,-1
2789,1,barbara.taylor957@yahoo.com,PRIMARY,0,0,05-03-2012 00:00,1,18-11-2021 00:00,05-03-2012 00:00,18-11-2021 00:00,-1,1000
2790,1,sarah.johnson363@yahoo.com,WORK,0,0,13-01-2014 00:00,2,31-05-2015 00:00,13-01-2014 00:00,31-05-2015 00:00,-2,1000
2790,2,sarah.johnson716@gmail.com,BUSINESS,1,1,15-02-2013 00:00,1,10-07-2015 00:00,15-02-2013 00:00,10-07-2015 00:00,-2,-1
2791,1,richard.miller140@icloud.com,PERSONAL,1,1,03-01-2013 00:00,0,19-11-2015 00:00,03-01-2013 00:00,19-11-2015 00:00,2000,1000
2792,1,karen.taylor357@yahoo.com,SECONDARY,1,0,24-01-2014 00:00,1,05-03-2020 00:00,24-01-2014 00:00,05-03-2020 00:00,1000,1000
2793,1,jennifer.miller197@icloud.com,WORK,0,0,18-05-2014 00:00,2,16-08-2023 00:00,18-05-2014 00:00,16-08-2023 00:00,2000,2000
2794,1,sarah.gonzalez38@yahoo.com,PERSONAL,1,1,30-10-2012 00:00,0,30-07-2024 00:00,30-10-2012 00:00,30-07-2024 00:00,2000,-1
2795,1,robert.anderson270@outlook.com,PERSONAL,1,1,26-05-2013 00:00,3,23-08-2020 00:00,26-05-2013 00:00,23-08-2020 00:00,-2,1000
2795,2,robert.anderson689@gmail.com,SECONDARY,0,1,16-09-2013 00:00,1,06-08-2023 00:00,16-09-2013 00:00,06-08-2023 00:00,1000,2000
2796,1,richard.jackson144@icloud.com,BUSINESS,1,1,19-03-2012 00:00,0,31-10-2022 00:00,19-03-2012 00:00,31-10-2022 00:00,1000,2000
2797,1,david.moore947@yahoo.com,PRIMARY,0,0,03-07-2014 00:00,0,20-12-2024 00:00,03-07-2014 00:00,20-12-2024 00:00,2000,2000
2798,1,william.gonzalez123@icloud.com,BUSINESS,0,1,26-12-2012 00:00,3,02-01-2023 00:00,26-12-2012 00:00,02-01-2023 00:00,1000,-2
2799,1,barbara.martin279@hotmail.com,PRIMARY,1,0,09-03-2014 00:00,2,25-02-2018 00:00,09-03-2014 00:00,25-02-2018 00:00,-1,2000
2799,2,barbara.martin971@hotmail.com,SECONDARY,1,1,21-02-2013 00:00,3,15-06-2024 00:00,21-02-2013 00:00,15-06-2024 00:00,1000,1000
